Id,Province_State,Country_Region,Date,PM2.5,PM10,GDP/capita 2019,Improved Sanitation,Safe Sanitation,Open Defecation,Handwashing,Average yearly temperature (1961–1990),Vapor Pressure,Relative Humidity,ConfirmedCases,Fatalities,Days since first infection
62,,Afghanistan,23-03-20,46.32737144,24.16834541,2094.928,0.319,0.758905223,0.13546370000000002,0.37591529999999995,12.6,8.028571429,50.38095238,40,1,28
63,,Afghanistan,24-03-20,46.32737144,24.16834541,2094.928,0.319,0.758905223,0.13546370000000002,0.37591529999999995,12.6,8.028571429,50.38095238,74,1,29
64,,Afghanistan,25-03-20,46.32737144,24.16834541,2094.928,0.319,0.758905223,0.13546370000000002,0.37591529999999995,12.6,8.028571429,50.38095238,84,2,30
65,,Afghanistan,26-03-20,46.32737144,24.16834541,2094.928,0.319,0.758905223,0.13546370000000002,0.37591529999999995,12.6,8.028571429,50.38095238,94,4,31
66,,Afghanistan,27-03-20,46.32737144,24.16834541,2094.928,0.319,0.758905223,0.13546370000000002,0.37591529999999995,12.6,8.028571429,50.38095238,110,4,32
101,,Albania,22-01-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
102,,Albania,23-01-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
103,,Albania,24-01-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
104,,Albania,25-01-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
105,,Albania,26-01-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
106,,Albania,27-01-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
107,,Albania,28-01-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
108,,Albania,29-01-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
109,,Albania,30-01-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
110,,Albania,31-01-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
111,,Albania,01-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
112,,Albania,02-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
113,,Albania,03-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
114,,Albania,04-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
115,,Albania,05-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
116,,Albania,06-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
117,,Albania,07-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
118,,Albania,08-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
119,,Albania,09-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
120,,Albania,10-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
121,,Albania,11-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
122,,Albania,12-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
123,,Albania,13-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
124,,Albania,14-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
125,,Albania,15-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
126,,Albania,16-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
127,,Albania,17-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
128,,Albania,18-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
129,,Albania,19-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
130,,Albania,20-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
131,,Albania,21-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
132,,Albania,22-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
133,,Albania,23-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
134,,Albania,24-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
135,,Albania,25-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
136,,Albania,26-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
137,,Albania,27-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
138,,Albania,28-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
139,,Albania,29-02-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
140,,Albania,01-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
141,,Albania,02-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
142,,Albania,03-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
143,,Albania,04-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
144,,Albania,05-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
145,,Albania,06-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
146,,Albania,07-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
147,,Albania,08-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,0,0,0
148,,Albania,09-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,2,0,0
149,,Albania,10-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,10,0,1
150,,Albania,11-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,12,1,2
151,,Albania,12-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,23,1,3
152,,Albania,13-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,33,1,4
153,,Albania,14-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,38,1,5
154,,Albania,15-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,42,1,6
155,,Albania,16-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,51,1,7
156,,Albania,17-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,55,1,8
157,,Albania,18-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,59,2,9
158,,Albania,19-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,64,2,10
159,,Albania,20-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,70,2,11
160,,Albania,21-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,76,2,12
161,,Albania,22-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,89,2,13
162,,Albania,23-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,104,4,14
163,,Albania,24-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,123,5,15
164,,Albania,25-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,146,5,16
165,,Albania,26-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,174,6,17
166,,Albania,27-03-20,27.71428571,18.0,13991.142,0.932,0.648175732,0.001998159,0.459457609,11.4,11.38333333,67.66666667,186,8,18
201,,Algeria,22-01-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
202,,Algeria,23-01-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
203,,Algeria,24-01-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
204,,Algeria,25-01-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
205,,Algeria,26-01-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
206,,Algeria,27-01-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
207,,Algeria,28-01-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
208,,Algeria,29-01-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
209,,Algeria,30-01-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
210,,Algeria,31-01-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
211,,Algeria,01-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
212,,Algeria,02-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
213,,Algeria,03-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
214,,Algeria,04-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
215,,Algeria,05-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
216,,Algeria,06-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
217,,Algeria,07-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
218,,Algeria,08-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
219,,Algeria,09-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
220,,Algeria,10-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
221,,Algeria,11-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
222,,Algeria,12-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
223,,Algeria,13-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
224,,Algeria,14-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
225,,Algeria,15-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
226,,Algeria,16-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
227,,Algeria,17-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
228,,Algeria,18-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
229,,Algeria,19-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
230,,Algeria,20-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
231,,Algeria,21-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
232,,Algeria,22-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
233,,Algeria,23-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
234,,Algeria,24-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,0,0,0
235,,Algeria,25-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,1,0,0
236,,Algeria,26-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,1,0,1
237,,Algeria,27-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,1,0,2
238,,Algeria,28-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,1,0,3
239,,Algeria,29-02-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,1,0,4
240,,Algeria,01-03-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,1,0,5
241,,Algeria,02-03-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,3,0,6
242,,Algeria,03-03-20,46.32737144,24.16834541,15696.386,0.8759999999999999,0.191442229,0.008006478000000001,0.8356229,22.5,14.59219289,68.92235114,5,0,7
